S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Film and Media Studies,All Cinematography tutorials in one playlist,15hrs 13min,12th,English/Hindi,Module 1: Composition Fundamentals,Composition In Storytelling,https://www.youtube.com/watch?v=CvLQJReDhic
2,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 1: Composition Fundamentals,Shot Composition,https://www.youtube.com/watch?v=FHK1kyTZKIk
3,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 1: Composition Fundamentals,Cinematography Learn from a Master,https://www.youtube.com/watch?v=KwtpJ3T8eK4
4,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 1: Composition Fundamentals,Film School: Framing Techniques,https://www.youtube.com/watch?v=myxiMMa2u_g
5,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,"Lenses, Composition & Camera Angles - Film/Photo Tutorial",https://www.youtube.com/watch?v=dhbZRc2tntg
6,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,Filmmaking Techniques,https://www.youtube.com/watch?v=d1japIhKU9I
7,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,Shot Composition Tutorial,https://www.youtube.com/watch?v=5WfX8wJoydI
8,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,Basic Shot Types,https://www.youtube.com/watch?v=laU2MI6X48I
9,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,The Cinematography of JoJo Rabbit | Camera & Lighting Breakdown w/ Mihai Malaimare Jr.,https://www.youtube.com/watch?v=_OgBDRPoIcA
10,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,"Camera Framing: Shot Composition & Cinematography Techniques Explained [The Shot List, Ep 2]",https://www.youtube.com/watch?v=qQNiqzuXjoM
11,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,Basic Lighting Techniques,https://www.youtube.com/watch?v=2Y6bB86HmdA
12,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,DIY Cinematic Lighting Setup - $50,https://www.youtube.com/watch?v=tAWAuGcQ8Zc
13,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 2: Lighting Fundamentals,Video Lighting Tutorial,https://www.youtube.com/watch?v=XqeCHzk2RdA
14,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,How To Light For Darkness!,https://www.youtube.com/watch?v=15tYFWR4cvA
15,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,Cinematography: Lighting a Moving Actor!,https://www.youtube.com/watch?v=fUsTpUzOhFY
16,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,The Basics of a One Light Setup: A Lighting Tutorial,https://www.youtube.com/watch?v=lAbSn7VkhmY
17,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,"How To Set Up 3-Point Lighting for Film, Video and Photography",https://www.youtube.com/watch?v=w3xYPOiPtE4
18,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,Awesome Directors Project : Cinematic Lighting Tutorial,https://www.youtube.com/watch?v=q87KA4NUEBo
19,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,5 Things You Need to Know About Light,https://www.youtube.com/watch?v=UyXJb4Drc_8
20,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,Video Lighting Basics - Three Point Lighting,https://www.youtube.com/watch?v=AcMX1RcNRYA
21,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 3: Camera Movement,Video Tips &Tricks ep05: How to light video Film Noir Style,https://www.youtube.com/watch?v=w1gMxT2R9z4
22,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Filmmaking 101 - Three Point Lighting Tutorial,https://www.youtube.com/watch?v=j_Sov3xmgwg
23,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,The Cinematography of JoJo Rabbit | Camera & Lighting Breakdown w/ Mihai Malaimare Jr.,https://www.youtube.com/watch?v=_OgBDRPoIcA
24,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,The Psychology of Cinematography | Creating Cinematic Camera Movement,https://www.youtube.com/watch?v=-CdkgVfsVYM
25,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,The Meaning Behind Camera Movement!,https://www.youtube.com/watch?v=bRJ0Ei4hLWI
26,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Cinematic Camera Angles & Movement,https://www.youtube.com/watch?v=I8GvlDyJbQg
27,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Every Mad Men Final Tracking Shot,https://www.youtube.com/watch?v=zm9Qb4SMGyk
28,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Camera Movement in film,https://www.youtube.com/watch?v=45e1XuA-oLY
29,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Handheld Techniques,https://www.youtube.com/watch?v=yyIPnaKPG3c
30,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Camera Movement Tutorial: How To Create Emotion,https://www.youtube.com/watch?v=_P3oxjnFr0c
31,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Pole Cam - Filming Trick,https://www.youtube.com/watch?v=p2xZKi4p37c
32,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Dancing with a Tripod - The Steadicam Effect,https://www.youtube.com/watch?v=J11fot5Iifw
33,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Directing Camera Movement — Filmmaking Techniques for Directors: Ep4,https://www.youtube.com/watch?v=GbnYBmqBbKA
34,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,Ultimate Guide to Camera Movement — Every Camera Movement Technique Explained [The Shot List Ep6],https://www.youtube.com/watch?v=IiyBo-qLDeM
35,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,How to Light for Darkness | 5 Cinematography Techniques,https://www.youtube.com/watch?v=rNggiaosjuw
36,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,How To Shoot Cinematic iPhone Footage | Mobile Filmmaking Tips For Beginners,https://www.youtube.com/watch?v=9tDVUKMLgfU
37,Film and Media Studies,All Cinematography tutorials in one playlist,,12th,English/Hindi,Module 4: Advanced Cinematography & Case Studies,NEXT LEVEL MOBILE CINEMATOGRAPHY,https://www.youtube.com/watch?v=trWaTnvG-Gk
