S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Photography,Studio Photography Lighting,13hrs 39min,12th,English/Hindi,Module 1: Introduction to Product Photography,Product photography on Dark Background. Learn How to make your products stand out against the black.,https://www.youtube.com/watch?v=skrJnEjLd6A
2,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 1: Introduction to Product Photography,Product Photography Tutorial - How to shoot Silverware / Steelware with a Single Light (in Hindi),https://www.youtube.com/watch?v=yWfCu-6zruA
3,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 1: Introduction to Product Photography,Studio Lighting Tutorial- Create interesting DIY Light background for your product photography Hindi,https://www.youtube.com/watch?v=beKkkx_KVMU
4,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 1: Introduction to Product Photography,Product Photography Tutorial - Create Gradients with Lighting on Glossy / Reflective Products.,https://www.youtube.com/watch?v=w7msHnlLOO0
5,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 2: Lighting Techniques for Different Products,Food Photography Tutorial - Get your light right for food Shots. Learn the Art of lighting the Food.,https://www.youtube.com/watch?v=Y1TKsxyCGdE
6,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 2: Lighting Techniques for Different Products,E-Commerce Product Photography - Learn to professionally shoot without any post production,https://www.youtube.com/watch?v=kl34qFsrMFw
7,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 2: Lighting Techniques for Different Products,Product Photography Headphones - How to Setup Strobes / Flash Lights for Professional Quality Photo,https://www.youtube.com/watch?v=phoL71z1wZs
8,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 2: Lighting Techniques for Different Products,Using Harsh Shadows with Single Light in Product Photography -  Photo Pathshala,https://www.youtube.com/watch?v=68CEpliUyWQ
9,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 3: Single Light Setups,One Light E-Commerce Product Photography - Learn to shoot and edit in Adobe Photoshop,https://www.youtube.com/watch?v=iLEcdAcNqDc
10,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 3: Single Light Setups,Rim Studio Lighting Photography Tutorial - Let's learn how to light the edges of a subject.,https://www.youtube.com/watch?v=9CDZYrVcrwE
11,Photography,Studio Photography Lighting,,12th,English/Hindi,Module 3: Single Light Setups,Product Photography Tutorial with Three Lights - Light Up Your Products Properly,https://www.youtube.com/watch?v=saVlkXgJgrY
