S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Nursing,Palliative Care,97hrs 21min,12th,English/Hindi,Module 1: Exploring the Mind-Body Connection and Death,"Gabor Maté, When The Body Says No: Mind/Body Unity and the Stress- Disease Connection",https://www.youtube.com/watch?v=qlHIWXWDuF0
2,Nursing,Palliative Care,,12th,English/Hindi,Module 1: Exploring the Mind-Body Connection and Death,When do we begin to die? A Public Perspective,https://www.youtube.com/watch?v=sOfnxUPncSw
3,Nursing,Palliative Care,,12th,English/Hindi,Module 1: Exploring the Mind-Body Connection and Death,How to Talk to Children About Dying: A Guide for Parents,https://www.youtube.com/watch?v=tdsnkcqVrBw
4,Nursing,Palliative Care,,12th,English/Hindi,Module 2: Discussing Death with Children,A National Palliative Care Strategy (Canada),https://www.youtube.com/watch?v=Ji5-Rgekb2A
5,Nursing,Palliative Care,,12th,English/Hindi,Module 2: Discussing Death with Children,"The Importance of Goals of Care Discussions for Healthcare Providers, Patients, and Their Families",https://www.youtube.com/watch?v=NgbC4G6oDnU
6,Nursing,Palliative Care,,12th,English/Hindi,Module 2: Discussing Death with Children,Explaining Grief to Children,https://www.youtube.com/watch?v=X60vnw6tcsI
7,Nursing,Palliative Care,,12th,English/Hindi,Module 3: National Palliative Care and Goals of Care,Essential Components of Palliative Care at Home in Nova Scotia,https://www.youtube.com/watch?v=Uts3TyO2_6U
8,Nursing,Palliative Care,,12th,English/Hindi,Module 3: National Palliative Care and Goals of Care,Caring for Caregivers: How mindfulness can mitigate anticipatory grief,https://www.youtube.com/watch?v=u5T_1ouyJLM
9,Nursing,Palliative Care,,12th,English/Hindi,Module 3: National Palliative Care and Goals of Care,When a Loved One Expects to Die at Home in Nova Scotia,https://www.youtube.com/watch?v=l2TC-Wo565c
10,Nursing,Palliative Care,,12th,English/Hindi,Module 4: Palliative Care at Home in Nova Scotia,Advance Care Directives,https://www.youtube.com/watch?v=HAUXxAVoZXs
11,Nursing,Palliative Care,,12th,English/Hindi,Module 4: Palliative Care at Home in Nova Scotia,How to Talk to your Child about Death,https://www.youtube.com/watch?v=gyd5CaDvnHw
12,Nursing,Palliative Care,,12th,English/Hindi,Module 4: Palliative Care at Home in Nova Scotia,Hope and Meaning in the Context of Palliative Care,https://www.youtube.com/watch?v=UpF4HW5ucfM
13,Nursing,Palliative Care,,12th,English/Hindi,Module 5: Advance Care Planning and Legal Aspects,A Palliative Approach to Caring for the Elderly,https://www.youtube.com/watch?v=N5LIA099s-M
14,Nursing,Palliative Care,,12th,English/Hindi,Module 5: Advance Care Planning and Legal Aspects,What To Expect When a Loved One Wishes To Die at Home  A Guide for Caregivers 2,https://www.youtube.com/watch?v=i8B31qj0RaQ
15,Nursing,Palliative Care,,12th,English/Hindi,Module 5: Advance Care Planning and Legal Aspects,Essential Components of Quality Palliative Home Care,https://www.youtube.com/watch?v=blYs_URPLdA
16,Nursing,Palliative Care,,12th,English/Hindi,"Module 6: Hope, Meaning, and Bereavement in Palliative Care",The Practical and Legal Aspects of Dying,https://www.youtube.com/watch?v=n73NBslGoJs
17,Nursing,Palliative Care,,12th,English/Hindi,"Module 6: Hope, Meaning, and Bereavement in Palliative Care",Bereavement: What Does it Look Like in 2017?,https://www.youtube.com/watch?v=TyZwiDXXo2w
18,Nursing,Palliative Care,,12th,English/Hindi,"Module 6: Hope, Meaning, and Bereavement in Palliative Care",Palliative Care Video   Mommy's Memory Tree,https://www.youtube.com/watch?v=xzwqEJKqXmQ
