S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,21hrs 12min,12th,English/Hindi,Module 1: Introduction to Pharmaceutical Analysis,Pharmaceutical Analysis - Introduction || Pharmaceutical Analysis 1st semester || Carewell Pharma,https://www.youtube.com/watch?v=IlGzliQu_-U
2,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 1: Introduction to Pharmaceutical Analysis,Pharmaceutical Analysis 1st semester || Definition || Scope || Types || L1 Ch1 U 1 | Carewell Pharma,https://www.youtube.com/watch?v=KCcHgJx0_RA
3,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 2: Basic Concepts,Methods of Expressing Concentration || Primary and Secondary Standards || L2 Ch1 U1 || P Analysis,https://www.youtube.com/watch?v=aFCx34xVluw
4,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 2: Basic Concepts,Preparation and standardization of Various molar and normal solutions || 0.1 M & 0.1 N || P Analysis,https://www.youtube.com/watch?v=JDKbvaSgxSM
5,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 3: Errors and Acid-Base Titrations,Errors Complete | Acuracy and Precision | Significant figures | Ch 2 U 1 | p analysis 1st semester,https://www.youtube.com/watch?v=2hYBfDu-BfU
6,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 3: Errors and Acid-Base Titrations,Acid Base Titration | Titration | Introduction | Part 1 Unit 2 | Pharmaceutical Analysis 1 Semester,https://www.youtube.com/watch?v=rvkWIAF4uDE
7,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 4: Theories and Applications of Acid-Base Titrations,Theories Of Acid Base Indicators | Ostwald's Theory | Quinonoid Theory | Pharmaceutical Analysis,https://www.youtube.com/watch?v=-cJvPTsCWVg
8,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 4: Theories and Applications of Acid-Base Titrations,Neutralization Curves | Classification of Acid Base Titration | Part 3 U 2 | Pharmaceutical Analysis,https://www.youtube.com/watch?v=EUTWEELBdM8
9,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 5: Non-Aqueous and Precipitation Titrations,Non Aqueous Titration (Complete) | Solvent Used In Non Aqueous Titration | Part 4 Unit 2 |P Analysis,https://www.youtube.com/watch?v=r77x5QFfb3U
10,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 5: Non-Aqueous and Precipitation Titrations,Precipitation Titration | Mohr Method | Volhard Method | Fajan Method | ch1 Unit 3 Analysis 1st sem,https://www.youtube.com/watch?v=A_K5-martBY
11,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 6: Complexometric and Gravimetric Analysis,Complexometric Titration (Complete) | Masking and Demasking Agents | Metal Ion Indicators | ch 2 U 3,https://www.youtube.com/watch?v=6_jrUUVicsk
12,Pharmacy,Pharmaceutical Analysis b pharmacy 1st semester || Carewell Pharma,,12th,English/Hindi,Module 6: Complexometric and Gravimetric Analysis,Gravimetric Analysis (Complete) | Steps Involved in Gravimetric Analysis | Part 3 Unit 3 |P Analysis,https://www.youtube.com/watch?v=9TKrSJwXVYM
