S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,60hrs 21min,12th,English/Hindi,Module 1: Introduction to Hospital and Clinical Pharmacy,Hospital And Clinical Pharmacy Chapter 1 #Hispital_And_Clinical_Pharmacy_Chapter_1_New_Syllabus,https://www.youtube.com/watch?v=ImeuFAnUSnw
2,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 1: Introduction to Hospital and Clinical Pharmacy,Hospital And Clinical Pharmacy chap.1Part 2 #Professional_Responsibilities | #Qualification_Required,https://www.youtube.com/watch?v=y2bfIIuJijU
3,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 2: Hospital Pharmacy Organization and Drug Formulary Management,Good Pharmacy Practice In Hospital| Hospital & Clinical Pharmacy cha.1 Part3| FIP | ASHP|NQAS| NABH,https://www.youtube.com/watch?v=VXVLbg-AoFk
4,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 2: Hospital Pharmacy Organization and Drug Formulary Management,Hospital And Clinical Pharmacy Chapter 2| PTC | Objectives | Functions| #Hospital_Formulary,https://www.youtube.com/watch?v=aaqDIFUTY94
5,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 3: Drug Supply Chain and Inventory Control,Infection Control Committee| Hospital and clinical pharmacy chap.2 part 2 #Antimicrobial_Resistance,https://www.youtube.com/watch?v=7U62VXTGc2I
6,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 3: Drug Supply Chain and Inventory Control,Hospital and Clinical Pharmacy Chapter 3 || part 1|| Supply Chain and Inventory Control,https://www.youtube.com/watch?v=3Cp2sT6VcVk
7,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 4: Inventory Control Techniques and Management,Procedure of Drug Purchase|| HCP|| Cha. 3 Part 2| #Quotation_Invitation| #Tender_E-tender,https://www.youtube.com/watch?v=x0Z5I0JOzIU
8,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 4: Inventory Control Techniques and Management,Inventory Control || Hospital and Clinical Pharmacy Cha.3 part 3|| #techniques_of_inventory_control,https://www.youtube.com/watch?v=UrwmTaf3phQ
9,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 5: Expiry Drug Management and Documentation,Inventory Management of Central Drug Store | HCP Cha. 3 Part 4 | Maintaining of Cold Chain| ILR,https://www.youtube.com/watch?v=bfVTzv4PW4E
10,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 5: Expiry Drug Management and Documentation,"Expiry Drug Removal and Handling And Disposal||HCP Cha. part 5 || Documentation-Purchase, inventory",https://www.youtube.com/watch?v=FbHijSyZ1FU
11,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 6: Drug Distribution to Specialized Units,Drug Distribution (HCP)| Floor Stock Method | Unit Dose Drug Distribution Method #Drug_Basket_method,https://www.youtube.com/watch?v=BzURuvUGPpY
12,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 6: Drug Distribution to Specialized Units,Distribution of Drugs to ICCU / ICU /NICU /Emergency Wards Hospital and Clinical Pharmacy Chapter 4,https://www.youtube.com/watch?v=lFvs-5Db9uY
13,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 7: Distribution and Storage of Controlled Substances,Automated Drug Dispensing System And Devices || Hospital And Clinical Pharmacy Chapter 4,https://www.youtube.com/watch?v=0KZ5lrzRVN0
14,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 7: Distribution and Storage of Controlled Substances,Distribution of Narcotics And   Psychotropic Substances and   Storage,https://www.youtube.com/watch?v=fna7EQhAOSU
15,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 8: Radiopharmaceuticals: Handling and Management,Compounding in hospital | IV Admixture|TPN|Incompatibility #Hospital_and_clinical_pharmacy_chapter_5,https://www.youtube.com/watch?v=Nn4q3c7ZPt0
16,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 8: Radiopharmaceuticals: Handling and Management,Radiopharmaceuticals | Storage |Dispensing | Disposal | #Hospital_and_Clinical_Pharmacy_Chapter_6,https://www.youtube.com/watch?v=af4H-PNubFw
17,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 9: Introduction to Clinical Pharmacy,Application of Computer in Hospital  Pharmacy Practice | #Hospital_and_Clinical_Pharmacy_Chapter_7,https://www.youtube.com/watch?v=vRDswGc2wyM
18,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 9: Introduction to Clinical Pharmacy,Hospital and Clinical Pharmacy Chapter 8 || Clinical Pharmacy,https://www.youtube.com/watch?v=_fhWi1WYhU4
19,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 10: Clinical Laboratory Tests and Interpretation: Hematological Tests,Daily Activities of Clinical Pharmacist || Pharmaceutical Care || Medication Therapy Management,https://www.youtube.com/watch?v=Se5YUkBABTE
20,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 10: Clinical Laboratory Tests and Interpretation: Hematological Tests,Hospital and Clinical Pharmacy Chapter 9  || Clinical Laboratory Tests || Haematological Tests,https://www.youtube.com/watch?v=16CC8Zp9xRo
21,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,"Module 11: Clinical Laboratory Tests: Thyroid, Cardiac, and Pulmonary Function Tests",Liver Function Tests (LFT tests) || Renal Function Tests ( KFT tests),https://www.youtube.com/watch?v=jRgWSWuHRHI
22,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,"Module 11: Clinical Laboratory Tests: Thyroid, Cardiac, and Pulmonary Function Tests",Thyroid Function Tests || Tests Associated with Cardiac Disorders || Pulmonary Function Tests,https://www.youtube.com/watch?v=_3u8-V7J4mU
23,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 12: Pharmacovigilance and Adverse Drug Reactions,Hospital and Clinical Pharmacy Chapter 10 || #poisoning || Drug and Poison Information Centre,https://www.youtube.com/watch?v=6XlTwE2gvA8
24,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 12: Pharmacovigilance and Adverse Drug Reactions,Pharmacovigilance || Hospital and Clinical Pharmacy Chapter 11,https://www.youtube.com/watch?v=0Lsh1_6BYWY
25,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 13: Important Questions in Hospital and Clinical Pharmacy: Part 1,Hospital and Clinical  Pharmacy Chapter 12  ||  Medication Errors || Drug Interactions,https://www.youtube.com/watch?v=JpA9MTP95_A
26,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 13: Important Questions in Hospital and Clinical Pharmacy: Part 1,Hospital and Clinical Pharmacy Important questions || Important questions of hospital  Pharmacy,https://www.youtube.com/watch?v=pYmsv2XdkaA
27,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 14: Introduction to Hospital and Clinical Pharmacy,Hospital and Clinical Pharmacy Important questions and answers part 1,https://www.youtube.com/watch?v=gXCwDf8ypHs
28,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 14: Introduction to Hospital and Clinical Pharmacy,Important questions and answers of hospital and Clinical Pharmacy part 2,https://www.youtube.com/watch?v=yl9ntuvHBKg
29,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,60hrs 21min,12th,English/Hindi,Module 15: Hospital Pharmacy Organization and Drug Formulary Management,Hospital And Clinical Pharmacy Chapter 1 #Hispital_And_Clinical_Pharmacy_Chapter_1_New_Syllabus,https://www.youtube.com/watch?v=ImeuFAnUSnw
30,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 15: Hospital Pharmacy Organization and Drug Formulary Management,Hospital And Clinical Pharmacy chap.1Part 2 #Professional_Responsibilities | #Qualification_Required,https://www.youtube.com/watch?v=y2bfIIuJijU
31,Pharmacy,Hospital And Clinical Pharmacy d Pharma second year,,12th,English/Hindi,Module 16: Drug Supply Chain and Inventory Control,Good Pharmacy Practice In Hospital| Hospital & Clinical Pharmacy cha.1 Part3| FIP | ASHP|NQAS| NABH,https://www.youtube.com/watch?v=VXVLbg-AoFk
