S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Psychology,CrashCourse - Abnormal Psychology,10hrs 9min,12th,English/Hindi,Module 1: Introduction to Psychological Disorders,Psychological Disorders: Crash Course Psychology #28,https://www.youtube.com/watch?v=wuhJ-GkRRQc
2,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 1: Introduction to Psychological Disorders,OCD and Anxiety Disorders: Crash Course Psychology #29,https://www.youtube.com/watch?v=aX7jnVXXG5o
3,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 1: Introduction to Psychological Disorders,Depressive and Bipolar Disorders: Crash Course Psychology #30,https://www.youtube.com/watch?v=ZwMlHkWKDwM
4,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 1: Introduction to Psychological Disorders,Schizophrenia and Dissociative Disorders: Crash Course Psychology #32,https://www.youtube.com/watch?v=uxktavpRdzU
5,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,"Module 2: Anxiety, Trauma, and Obsessive-Compulsive Disorders",Getting Help - Psychotherapy: Crash Course Psychology #35,https://www.youtube.com/watch?v=6nEL44QkL9w
6,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,"Module 2: Anxiety, Trauma, and Obsessive-Compulsive Disorders",Trauma and Addiction: Crash Course Psychology #31,https://www.youtube.com/watch?v=343ORgL3kIc
7,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,"Module 2: Anxiety, Trauma, and Obsessive-Compulsive Disorders",Eating and Body Dysmorphic Disorders: Crash Course Psychology #33,https://www.youtube.com/watch?v=eMVyZ6Ax-74
8,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 3: Mood Disorders and Schizophrenia,Personality Disorders: Crash Course Psychology #34,https://www.youtube.com/watch?v=4E1JiDFxFGk
9,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 3: Mood Disorders and Schizophrenia,Strange answers to the psychopath test | Jon Ronson | TED,https://www.youtube.com/watch?v=xYemnKEKx0c
10,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 3: Mood Disorders and Schizophrenia,Kenneth Bianchi - The Hillside Strangler - A Serial Killer Under The Microscope (Part1),https://www.youtube.com/watch?v=vCUR2M3-4CE
11,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 3: Mood Disorders and Schizophrenia,Schizophrenia in A Beautiful Mind,https://www.youtube.com/watch?v=Yqj1DhUKJco
12,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,"Module 4: Dissociative, Eating, and Personality Disorders",Biomedical Treatments: Crash Course Psychology #36,https://www.youtube.com/watch?v=w2efaHgJ93A
13,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,"Module 4: Dissociative, Eating, and Personality Disorders",Living with Schizophrenia - Ashley,https://www.youtube.com/watch?v=ZHpKvmTJOhA
14,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,"Module 4: Dissociative, Eating, and Personality Disorders",Beautiful Mind's Portrayal of the Schizophrenic Experience,https://www.youtube.com/watch?v=ehhy-_Cg4QU
15,Psychology,CrashCourse - Abnormal Psychology,,12th,English/Hindi,Module 5: Psychopathy and Serial Killers,BBC Mental A History of the Madhouse FULL DOCUMENTARY,https://www.youtube.com/watch?v=oswUssXzFlY
