S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,78hrs 3min,12th,English/Hindi,Module 1: Introduction to Indian Art & Culture,Lecture -1 | Indian Art & Culture by Nitin Singhania for UPSC Prelims & Mains | by Deepak Yadav,https://www.youtube.com/watch?v=eBvKO4lDSTI
2,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 1: Introduction to Indian Art & Culture,Lecture -2 | Indian Art & Culture by Nitin Singhania for UPSC Prelims & Mains | by Deepak Yadav,https://www.youtube.com/watch?v=ZZoKdDLIUyc
3,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 1: Introduction to Indian Art & Culture,Lecture -3 Mauryan & Post Mauryan art  | Indian Art & Culture by Nitin Singhania for UPSC CSE,https://www.youtube.com/watch?v=ZfVYsRav94E
4,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 1: Introduction to Indian Art & Culture,Lecture -4 Post Mauryan art  | Indian Art & Culture by Nitin Singhania for UPSC CSE Prelims & Mains,https://www.youtube.com/watch?v=6UkCokyB3Ww
5,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 2: Post-Mauryan Art & Gupta Age,Lecture -5 GUPTA AGE - HISTORY  | Indian Art & Culture by Nitin Singhania for UPSC CSE Prelims Mains,https://www.youtube.com/watch?v=Uaf6N33mxYI
6,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 2: Post-Mauryan Art & Gupta Age,Lecture -6 GUPTA AGE - HISTORY  | Indian Art & Culture by Nitin Singhania for UPSC CSE Prelims Mains,https://www.youtube.com/watch?v=1iyJY4PhQps
7,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 2: Post-Mauryan Art & Gupta Age,Lecture -7 SOUTH INDIAN ART - HISTORY  | Indian Art & Culture by Nitin Singhania for UPSC CSE,https://www.youtube.com/watch?v=6llQOiXk7bk
8,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 2: Post-Mauryan Art & Gupta Age,Lecture -8 SOUTH INDIAN ART - HISTORY  | Indian Art & Culture by Nitin Singhania for UPSC CSE,https://www.youtube.com/watch?v=T5uwvl1fPRI
9,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 3: South Indian Art & Architecture,Lecture -9 MODERN INDIA ARCHITECTURE - HISTORY | Art & Culture by Nitin Singhania for UPSC CSE,https://www.youtube.com/watch?v=DnyCMq5WGUs
10,Fine Arts,Art & Culture by Nitin Singhania - UPSC Prelims & Mains,,12th,English/Hindi,Module 3: South Indian Art & Architecture,Lecture -10 INDIAN PAINTINGS - HISTORY | Art & Culture by Nitin Singhania for UPSC CSE,https://www.youtube.com/watch?v=4ItgHHU2k3o
