S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,199hrs 11min,12th,English/Hindi,Module 1: Artistic Agency and Value in Contemporary Art,"Artists, what is your value? Jan Verwoert on Seduction Value and Metabolism",https://www.youtube.com/watch?v=n15_Lr4gEko
2,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 1: Artistic Agency and Value in Contemporary Art,Key-note: Jan Verwoert / On artistic agency,https://www.youtube.com/watch?v=fGccx5BNoXU
3,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 1: Artistic Agency and Value in Contemporary Art,"LECTURE: Jan Verwoert - November 9, 2017",https://www.youtube.com/watch?v=VlyLQFcoFP0
4,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 1: Artistic Agency and Value in Contemporary Art,Platform:  Jan Verwoert on Hanne Borchgrevink,https://www.youtube.com/watch?v=C0l21RJo2Zc
5,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 2: Jan Verwoert on Art and Crisis,4_23_13 Jan Verwoert,https://www.youtube.com/watch?v=6EgrzcWTKN0
6,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 2: Jan Verwoert on Art and Crisis,HRS Lecture: Jan Verwoert,https://www.youtube.com/watch?v=gWjQaD9DGDo
7,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 2: Jan Verwoert on Art and Crisis,On Crisis (emergency and new heroism) - lecture by Jan Verwoert - 19/11/2005,https://www.youtube.com/watch?v=UeBriQzdxzU
8,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 3: Conversations in Contemporary Art,"Eva Löfdahl + Jan Verwoert I Artist Talk I Galerie Nordenhake Berlin I June 2, 2018",https://www.youtube.com/watch?v=5ig0uPgCM9c
9,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 3: Conversations in Contemporary Art,Jan Verwoert 2013 OPC Lecture,https://www.youtube.com/watch?v=OELy50WgTIc
10,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 3: Conversations in Contemporary Art,Speaking through Masks Jan Verwoert,https://www.youtube.com/watch?v=YLXISRoMox4
11,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 4: Art and its Masks,"SI IHME Special #3: Jan Verwoert, Stephen Paul Taylor",https://www.youtube.com/watch?v=4QKxNs42V4k
12,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 4: Art and its Masks,Jan Verwoert - The devils in the thing talk to the devils out there,https://www.youtube.com/watch?v=cl5Ck8U09_s
13,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 5: Exploring Art's Frontiers,Opening-Day Talk: Painting in the Present Tense,https://www.youtube.com/watch?v=scYj-bDEaKI
14,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 5: Exploring Art's Frontiers,lab:present Seminar vom 30.6.2017 mit Jan Verwoert,https://www.youtube.com/watch?v=ljakLOx-nlc
15,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 5: Exploring Art's Frontiers,Conversations | Premiere Artist Talk: Wolfgang Tillmans,https://www.youtube.com/watch?v=EAdK8GrXNrA
16,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 6: Critical Engagements with Art,Jan Verwoert on Kathy Acker,https://www.youtube.com/watch?v=3qlZeo3ADcw
17,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 6: Critical Engagements with Art,Conversations | Salon | Talk: Revolt of Language with Marcel Broodthaers,https://www.youtube.com/watch?v=RELvDAOUmio
18,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 6: Critical Engagements with Art,Conversations | Salon | Talk | Art & Parallel Economies,https://www.youtube.com/watch?v=zI-ZghD8rjw
19,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 7: Art and Value in the 21st Century,Frozen Moments / Tbilisi / Melinda Braathen & Jan Verwoert,https://www.youtube.com/watch?v=PFG6dhGtXIE
20,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 7: Art and Value in the 21st Century,Speaking through Masks,https://www.youtube.com/watch?v=T8c2_sK7x4w
21,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 8: Graduate Studies with Jan Verwoert,The Legacy of Bas Jan Ader,https://www.youtube.com/watch?v=W0mpVdt5aa0
22,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 9: Jan Verwoert Lecture Series,Facing Value. Radical perspectives from the arts,https://www.youtube.com/watch?v=zE10RgiclEQ
23,Fine Arts,Jan Verwoert (Art Critic) - Playlist of lectures,,12th,English/Hindi,Module 10: Contemporary Art Discourse,Jan Verwoert -- Graduate Studies Lecture Series,https://www.youtube.com/watch?v=prpDpSiCzU0
