S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Public Health,4.1 - Epidemiology,78hrs 22min,12th,English/Hindi,Module 1: Introduction to Epidemiology,"Endemic, Epidemic, Pandemic & Sporadic | PSM lecture | Community Medicine lecture | PSM made easy",https://www.youtube.com/watch?v=NLMSPJDMeq4
2,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 1: Introduction to Epidemiology,Steps of Investigation of an Epidemic | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=FsFG3D3DGVY
3,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 1: Introduction to Epidemiology,Case Control Study | PSM lectures | Community Medicine lectures | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=WDhCW2wddus
4,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 1: Introduction to Epidemiology,Cohort study | PSM lectures | Community Medicine lectures | Arpit | PSM made easy | PSM revision,https://www.youtube.com/watch?v=NM1S3X-10rQ
5,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 2: Observational Studies,Difference between Case Control study and Cohort study | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=JWDeyZYhyGY
6,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 2: Observational Studies,Cross Sectional Study | PSM lecture | Community Medicine lecture | PSM made easy | PSM revision,https://www.youtube.com/watch?v=zSdPxyTsZIY
7,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 2: Observational Studies,Nested Case Control Study | PSM lecture | Community Medicine lecture | PSM made easy | Arpit,https://www.youtube.com/watch?v=MNi64gpKqhc
8,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 2: Observational Studies,Ecological study | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=gvYsEzc7oXk
9,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 3:  Experimental Studies and Meta-Analysis,Case Series Study | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=s9U4_S_MhRE
10,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 3:  Experimental Studies and Meta-Analysis,Study designs | Case Control Study | Cohort Study | PSM lecture | Community Medicine lecture | Arpit,https://www.youtube.com/watch?v=CPrcGiSRGV0
11,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 3:  Experimental Studies and Meta-Analysis,RCT Randomized Control Trial | Experimental Epidemiology | PSM lecture | Community Medicine lecture,https://www.youtube.com/watch?v=1HkJjLKnLIE
12,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 4: Bias and Confounding,Clinical trials | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=4ZdQTmhNb1M
13,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 4: Bias and Confounding,Meta- analysis | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=aNW8w6fPMvE
14,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 4: Bias and Confounding,Bias | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=W40BZ9P-gfQ
15,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 4: Bias and Confounding,Blinding | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapidrevision | Arpits,https://www.youtube.com/watch?v=x1yW6iO8qUY
16,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 5: Measures of Disease Frequency and Association,Confounding | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=IGQngXLq1YE
17,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 5: Measures of Disease Frequency and Association,Matching | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision | Arpit,https://www.youtube.com/watch?v=lMslMjeYTik
18,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 5: Measures of Disease Frequency and Association,Standardization of Death Rate | PSM lecture | Community Medicine lecture | PSM made easy | Arpit,https://www.youtube.com/watch?v=k8NJ-qTQ_Nc
19,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 6: Applications of Epidemiology,Association | Causation | PSM lecture | Community Medicine lecture | PSM made easy | PSM  Rivision,https://www.youtube.com/watch?v=YuUdNGVlWCA
20,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 6: Applications of Epidemiology,Uses of Epidemiology | PSM lecture | Community Medicine lecture | PSM made easy | PSM rapid revision,https://www.youtube.com/watch?v=A2zZlbiNgfU
21,Public Health,4.1 - Epidemiology,,12th,English/Hindi,Module 6: Applications of Epidemiology,International Death Certificate | IDC | PSM lecture | Community Medicine lecture | PSM made easy,https://www.youtube.com/watch?v=2i2xPQYg3qo
