S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Nonprofit Management,Volunteer Management,3hrs 18min,12th,English/Hindi,Module 1: Introduction to Volunteer Management,Volunteer Risk Management:  How to Protect Your Organization and Volunteers,https://www.youtube.com/watch?v=pRvlwDYDQnk
2,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 1: Introduction to Volunteer Management,A Step-by-Step Guide on How to Create a Compelling Volunteer Recruitment Flyer,https://www.youtube.com/watch?v=Grq8TyflnZo
3,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 1: Introduction to Volunteer Management,Volunteer Appreciation Gifts and Ideas that Will Touch Your Supporters,https://www.youtube.com/watch?v=eLM_zFwx2AY
4,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 1: Introduction to Volunteer Management,Corporate Partnerships: A Guide for Nonprofits,https://www.youtube.com/watch?v=qfuQNTszLPU
5,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 2: Volunteer Training and Development,How to Create a Volunteer Recruitment Email,https://www.youtube.com/watch?v=E1C1MYwT06Y
6,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 2: Volunteer Training and Development,Are You Compliant with the Volunteering Laws?,https://www.youtube.com/watch?v=YatEgQuRJ9g
7,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 2: Volunteer Training and Development,How to Conduct a Community Needs Assessment,https://www.youtube.com/watch?v=Y1sGxXqcI4E
8,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 2: Volunteer Training and Development,How to Conduct a Volunteer Survey: Best Practices and Questions,https://www.youtube.com/watch?v=m71QwmyAOY8
9,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 3: Volunteer Communication and Feedback,Volunteer Interview Questions Every Organization Needs to Ask,https://www.youtube.com/watch?v=qyxLnOv46fU
10,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 3: Volunteer Communication and Feedback,How to Get Volunteers for an Event in 8 Steps,https://www.youtube.com/watch?v=3EL0u7VT69s
11,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 3: Volunteer Communication and Feedback,Creative Names for Volunteer Programs: 70+ ideas to Engage More Volunteers,https://www.youtube.com/watch?v=axufnsaKAqA
12,Nonprofit Management,Volunteer Management,,12th,English/Hindi,Module 3: Volunteer Communication and Feedback,How to Celebrate National Volunteer Week,https://www.youtube.com/watch?v=RoDFtsR5xZg
