S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Nonprofit Management,Nonprofit Leadership & Management Playlist,18hrs 3min,12th,English/Hindi,Module 1: Nonprofit Foundations,Must-Have Ingredients for Nonprofit Annual Reports,https://www.youtube.com/watch?v=XXBqKxuTEvw
2,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 1: Nonprofit Foundations,Donor Management: The Spreadsheet Trap to Avoid,https://www.youtube.com/watch?v=yVqvPkW82kE
3,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 1: Nonprofit Foundations,5 Dark Secrets of Nonprofit Ethics,https://www.youtube.com/watch?v=9WqLB_4EZIU
4,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 1: Nonprofit Foundations,Transform Your Nonprofit with a Standout Mission,https://www.youtube.com/watch?v=AFbzOEWkbjA
5,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 2: Ethical Leadership and Governance,How to Develop a Superhero Nonprofit Board - Board Development Guide,https://www.youtube.com/watch?v=qhxUdq04vVA
6,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 2: Ethical Leadership and Governance,3 Secrets Every Nonprofit Owner Needs,https://www.youtube.com/watch?v=yQhRADycDeU
7,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 2: Ethical Leadership and Governance,Nonprofit Leadership Secrets: Mastering Challenges,https://www.youtube.com/watch?v=O3BMaYZv55k
8,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 3: Effective Mission and Vision,3 important questions to ask before starting a nonprofit organization,https://www.youtube.com/watch?v=MbWLSVVkl9Q
9,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 3: Effective Mission and Vision,The Dark Side of Nonprofit Leadership Exposed,https://www.youtube.com/watch?v=6f6j3FSQV-c
10,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 3: Effective Mission and Vision,Our Secrets to Volunteer Engagement Strategies,https://www.youtube.com/watch?v=shy_vn7pu4E
11,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 4: Building a Strong Team,Nonprofit Cybersecurity: Don’t Let a Data Breach Happen,https://www.youtube.com/watch?v=6TQ1UkWeqMQ
12,Nonprofit Management,Nonprofit Leadership & Management Playlist,18hrs 3min,12th,English/Hindi,Module 4: Building a Strong Team,Must-Have Ingredients for Nonprofit Annual Reports,https://www.youtube.com/watch?v=XXBqKxuTEvw
13,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 4: Building a Strong Team,Donor Management: The Spreadsheet Trap to Avoid,https://www.youtube.com/watch?v=yVqvPkW82kE
14,Nonprofit Management,Nonprofit Leadership & Management Playlist,,12th,English/Hindi,Module 5: Strategic Leadership Challenges,5 Dark Secrets of Nonprofit Ethics,https://www.youtube.com/watch?v=9WqLB_4EZIU
