S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Anthropology,Physical Anthropology,18hrs 39min,12th,English/Hindi,Module 1: Introduction to Human Evolution & Primate Origins,"Paper-I, Topic-1.4(a) Biological and Cultural factors in Human Evolution Part I",https://www.youtube.com/watch?v=HPP1Aq1Ziv8
2,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 1: Introduction to Human Evolution & Primate Origins,"Paper-I, Topic-1.4(b)Theories of Organic Evolution (Pre-Darwinian, Darwinian & PostDarwinian)Part II",https://www.youtube.com/watch?v=hF8JE0gvkLg
3,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 1: Introduction to Human Evolution & Primate Origins,"Paper-I, Topic-1.4(c) Synthetic Theory of Evolution; Part-III",https://www.youtube.com/watch?v=0VnJoYhtIG8
4,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 1: Introduction to Human Evolution & Primate Origins,"Paper-I, Topic-1.4(c) Dollo’s rule, Cope’s rule, Gause’s rule Part-IV",https://www.youtube.com/watch?v=ScND2G8h1YQ
5,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 2: Primate Evolution and Adaptations,"Paper-I, Topic-1.5 Characteristics of Primates; Evolutionary Trend and Primate Taxonomy; Part-I",https://www.youtube.com/watch?v=H5ikHedkkPY
6,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 2: Primate Evolution and Adaptations,"Paper-I, Topic-1.5 Primate Adaptations; (Arboreal and Terrestrial) Primate Taxonomy; Part-II",https://www.youtube.com/watch?v=mAD0ylPMZR8
7,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 2: Primate Evolution and Adaptations,"Paper-I, Topic-1.5 Primate Behaviour; Tertiary and Quaternary Fossil Primates Part-III",https://www.youtube.com/watch?v=q_gF_zPKqQc
8,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 2: Primate Evolution and Adaptations,"Paper-I, Topic-1.5 Living Major Primates; Part-IV",https://www.youtube.com/watch?v=paBiqiR_PIo
9,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 3: Fossil Hominids and Human Evolution,"Paper-I, Topic-1.5 Comparative Anatomy of Man and Apes; Skeletal changes and its implications Part-V",https://www.youtube.com/watch?v=UNVOp1C7zfM
10,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 3: Fossil Hominids and Human Evolution,"Paper-I, Topic-1.6 (a) Plio-pleistocene hominids in South and East Africa—Australopithecines- Part I",https://www.youtube.com/watch?v=3f3AuhfJPu4
11,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 3: Fossil Hominids and Human Evolution,"Paper-I, Topic-1.6 (b) Africa (Paranthropus)- Part II",https://www.youtube.com/watch?v=1GAbTCQjKGA
12,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 3: Fossil Hominids and Human Evolution,"Paper-I, Topic-1.6 (b) Europe(Homo e.(heidelbergensis), Asia Homo e.( javanicus, pekinensis-Part III",https://www.youtube.com/watch?v=mLW128p_W8w
13,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 4: Human Genetics: Principles and Methods,"Paper-I, Topic-1.6 Neanderthal man, Rhodesian man, Cro-Magnon, Grimaldi, and Chancelade Part-IV",https://www.youtube.com/watch?v=9aZQSKc7lKk
14,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 4: Human Genetics: Principles and Methods,Human Genetics: Basic Concept Clarity (Topic 1.7 covered),https://www.youtube.com/watch?v=jLeAOWLC9eo
15,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 4: Human Genetics: Principles and Methods,"Paper-I, Topic-9.1-Human Genetics: Methods for the study of genetic principles-Part-I",https://www.youtube.com/watch?v=R2e-zu6qcxk
16,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 5: Population Genetics & Genetic Variation,"Paper-I, Topic-9.1 Cytogenetic, Biochemical, Immunological methods & DNA Recombinant-Part-II",https://www.youtube.com/watch?v=OnRYkBIiO6A
17,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 5: Population Genetics & Genetic Variation,"Paper-I, Topic-9.2 Mendelian Genetics in Man-family study (Law of Inheritance) Part-I",https://www.youtube.com/watch?v=fNMWtwJV308
18,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 5: Population Genetics & Genetic Variation,"Paper-I, Topic-9.2 Single, Multi, lethal, sub-lethal and polygenic inheritance in Man-Part-II",https://www.youtube.com/watch?v=_M5PZdQawHE
19,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 6: Genetic Disorders and Applications,"Paper-I, Topic-9.3 Concept of Genetic polymorphism, Mendelian population,Hardy-Weinberg law; Part-I",https://www.youtube.com/watch?v=TSbcNipm2T0
20,Anthropology,Physical Anthropology,,12th,English/Hindi,Module 6: Genetic Disorders and Applications,"Paper-I,Topic-9.3 Mutation,Isolation,Migration, Selection,Inbreeding & Genetic drift Part-II",https://www.youtube.com/watch?v=yLrFjwP_Zbk
