"Unnamed: 0","Sector","CourseName","Duration","Minimum Education","Language","Module","TopicName","URL"
13067,"Public Administration","Town Planning and Urban Management","85hrs 21min","12th","English/Hindi","Module 1: Introduction to Town Planning","|lecture 1|Town Planning and Urban Management","https://www.youtube.com/watch?v=RqdaT3LLctU"
13068,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 1: Town Planning as a Multidisciplinary Approach","|Lecture 2|Town planning as multidisciplinary approach","https://www.youtube.com/watch?v=gDX2SLaL3l0"
13069,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 1: Urban Management Concepts","Lecture 3 Town Planing and Urban management","https://www.youtube.com/watch?v=PCenEAhzBzU"
13070,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 1: Ancient Civilizations and Urban Planning","CSS town planning lecture 4|Urban Heat Island Effect","https://www.youtube.com/watch?v=gh82n8tPh3s"
13071,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 2: Urban Heat Island Effect and Mitigation","CSS Town Planning Lecture 5| Gentrification","https://www.youtube.com/watch?v=-l5oKSP_puo"
13072,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 2: Gentrification: Causes, Impacts, and Solutions","|Lecture 6|Town Planning and Urban Management of Ancient Civilization","https://www.youtube.com/watch?v=fHf27hqpPyg"
13073,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 2: Affordable Housing Challenges and Strategies","|lecture 7|Affordable|Housing CSS town planning and urban management","https://www.youtube.com/watch?v=frrurvPJy6U"
13074,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 3: Urbanization and City Growth Patterns","Lecture 8| urbanisation|how does city grow|Hierarchy of settlement","https://www.youtube.com/watch?v=WsoB67jk6EI"
13075,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 3: Hierarchy of Settlements","| lecture 9| Settlement |Town Planning and Urban Management|","https://www.youtube.com/watch?v=7eDcgMy657o"
13076,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 4: Urban Design Principles and Practices","Lecture 10| Town planning urban management |Urban design|","https://www.youtube.com/watch?v=WRY8x3avpdo"
13077,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 4: MCQs on Town Planning Concepts","Mcqs of town planning and urban management","https://www.youtube.com/watch?v=7ThNY-ti6rY"
13078,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 5: MCQs on Urban Management Practices","Mcqs of town planning|lecture 2","https://www.youtube.com/watch?v=dDo0KqTjhSw"
13079,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 5: Contemporary Issues in Town Planning","Town planning and urban management","https://www.youtube.com/watch?v=7NToKOG-TuE"
13080,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 6: Case Studies in Urban Management","Town planning and urban management","https://www.youtube.com/watch?v=xjxpm-P569s"
13081,"Public Administration","Town Planning and Urban Management","","12th","English/Hindi","Module 6: CSS Exam Prep for Town Planning","Quick session of town planning and urban management for css 2024. full course in just 2 weeks.","https://www.youtube.com/watch?v=Cu1BNx7iL1k"
