S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Medicine,Neurology,69hrs 14min,12th,English/Hindi,Module 1: Introduction to the Brain,Anatomy of the Brain | Model,https://www.youtube.com/watch?v=ADAOsuaOSCk
2,Medicine,Neurology,,12th,English/Hindi,Module 1: Introduction to the Brain,Anatomy of the Brain | Dissectible Model,https://www.youtube.com/watch?v=qzKHMgK9yYU
3,Medicine,Neurology,,12th,English/Hindi,Module 1: Introduction to the Brain,Ventricles of the Brain | Anatomy Model,https://www.youtube.com/watch?v=5mrd2fu3qvY
4,Medicine,Neurology,,12th,English/Hindi,Module 2: Cellular Neuroscience,Anatomy of the Spine | Model,https://www.youtube.com/watch?v=f3Yruz2VekM
5,Medicine,Neurology,,12th,English/Hindi,Module 2: Cellular Neuroscience,Neurology | Neuron Anatomy & Function,https://www.youtube.com/watch?v=qOmmqu6_g3s
6,Medicine,Neurology,,12th,English/Hindi,Module 2: Cellular Neuroscience,"Neurology | Resting Membrane, Graded, Action Potentials",https://www.youtube.com/watch?v=Jk_9IhHVOTk
7,Medicine,Neurology,,12th,English/Hindi,Module 2: Cellular Neuroscience,"Neurology | Glial Cells: Astrocytes, Oligodendrocytes, Schwann Cells, Ependymal Cells, Microglia",https://www.youtube.com/watch?v=w2gI-IAokJg
8,Medicine,Neurology,,12th,English/Hindi,Module 3: The Cerebrum,Neurology | Cerebrum: Frontal Lobe Anatomy & Function,https://www.youtube.com/watch?v=1CCNldjSEXs
9,Medicine,Neurology,,12th,English/Hindi,Module 3: The Cerebrum,Neurology | Cerebrum: Parietal Lobe Anatomy & Function,https://www.youtube.com/watch?v=iWXSWTlgmJo
10,Medicine,Neurology,,12th,English/Hindi,Module 3: The Cerebrum,Neurology | Cerebrum: Temporal Lobe Anatomy & Function,https://www.youtube.com/watch?v=YevzCMVgO_w
11,Medicine,Neurology,,12th,English/Hindi,Module 3: The Cerebrum,Neurology | Cerebrum: Occipital Lobe Anatomy & Function,https://www.youtube.com/watch?v=IBr5wCykSBE
12,Medicine,Neurology,,12th,English/Hindi,Module 3: The Cerebrum,Neurology | Cerebral Cortex Anatomy & Function: Overview,https://www.youtube.com/watch?v=2LzZMWGQe1k
13,Medicine,Neurology,,12th,English/Hindi,Module 4: Diencephalon & Limbic System,Neurology | Basal Ganglia Anatomy & Function | Direct & Indirect Pathways,https://www.youtube.com/watch?v=hxvep2Y8ShI
14,Medicine,Neurology,,12th,English/Hindi,Module 4: Diencephalon & Limbic System,Neurology | Hypothalamus Anatomy & Function,https://www.youtube.com/watch?v=hgoa_ZxX5Sg
15,Medicine,Neurology,,12th,English/Hindi,Module 4: Diencephalon & Limbic System,Neurology | Thalamus Anatomy & Function,https://www.youtube.com/watch?v=L8SezbBHWJI
16,Medicine,Neurology,,12th,English/Hindi,Module 4: Diencephalon & Limbic System,Neurology | Limbic System Anatomy & Function,https://www.youtube.com/watch?v=3Bvz6DHBB1g
17,Medicine,Neurology,,12th,English/Hindi,Module 5: Brainstem & Cerebellum,Neurology | Midbrain Anatomy & Function,https://www.youtube.com/watch?v=-3Pj5sNqf-Y
18,Medicine,Neurology,,12th,English/Hindi,Module 5: Brainstem & Cerebellum,Neurology | Pons Anatomy & Function,https://www.youtube.com/watch?v=Xi9_WRVoynM
19,Medicine,Neurology,,12th,English/Hindi,Module 5: Brainstem & Cerebellum,Neurology | Medulla Anatomy & Function,https://www.youtube.com/watch?v=fMF04LiaLFY
