S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Culinary Arts,Culinary Innovation,56hrs 18min,12th,English/Hindi,Module 1: Culinary Storytelling and Disruption,How Tech is Revolutionizing Culinary Brand Storytelling with Shawn Walchef,https://www.youtube.com/watch?v=D1vc-Kex-vs
2,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 1: Culinary Storytelling and Disruption,From Master Chef to Culinary Consultant with Thomas Griffiths,https://www.youtube.com/watch?v=BfNG_gOi0pk
3,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 1: Culinary Storytelling and Disruption,What Makes a Culinary Industry Disruptor?,https://www.youtube.com/watch?v=ScbjQEm3Peo
4,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 2: Culinary Journeys and Societal Impact,Connecting Military Service and Culinary Arts with Steve Godard,https://www.youtube.com/watch?v=MWT_-KoPyGs
5,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 2: Culinary Journeys and Societal Impact,"Why Every Restaurant Needs a Podcast with Canada's Restaurant Guy, Jay Ashton",https://www.youtube.com/watch?v=2fXHhMdbPlU
6,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 2: Culinary Journeys and Societal Impact,Pioneering Sustainable Food Solutions with Riccardo Accolla,https://www.youtube.com/watch?v=UcPx-e31LXM
7,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 3: Culinary Innovation and Future Trends,Redefining Hospitality Through F&B Innovation With Scot Turner,https://www.youtube.com/watch?v=624Uy7X8xNg
8,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 3: Culinary Innovation and Future Trends,Redefining The Power Of Nutrition with Deanne Brandstetter,https://www.youtube.com/watch?v=lsuDL7CYalo
9,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 3: Culinary Innovation and Future Trends,Researching CBD's Impact On The Culinary Industry With Breanna Neff,https://www.youtube.com/watch?v=-XmQmtEJnM4
10,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 4: Business Resilience and Industry Insights,Bouncing Back in Food Business: The Resilience Recipe with Cary Neff,https://www.youtube.com/watch?v=cHM313JBTVE
11,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 4: Business Resilience and Industry Insights,Gaining Wisdom from an Industry Expert James Connolly,https://www.youtube.com/watch?v=HRZ-ZFXc0Po
12,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 4: Business Resilience and Industry Insights,Culinary Philanthropy and the Art of Giving Back with Dan Catanio,https://www.youtube.com/watch?v=Q9ESDwUA9is
13,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 4: Business Resilience and Industry Insights,Meet Your Host the Disruptive Chef Entrepreneur: Christian J. Fischer,https://www.youtube.com/watch?v=pAGf6awVc3I
14,Culinary Arts,Culinary Innovation,,12th,English/Hindi,Module 4: Business Resilience and Industry Insights,Tackling Trends in Today’s Culinary World with Jason Berkowitz,https://www.youtube.com/watch?v=nbNAYlXklLk
