S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Education,Special Education: Background Knowledge,29hrs 19min,12th,English/Hindi,Module 1: Introduction to Special Education,Special Education: Everything You Need to Know,https://www.youtube.com/watch?v=H90Po8tHbOU
2,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 1: Introduction to Special Education,Autism Spectrum Disorder: ASD,https://www.youtube.com/watch?v=r29iOjnbbgA
3,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 1: Introduction to Special Education,The History Special Education,https://www.youtube.com/watch?v=23Jes6PHzkk
4,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 1: Introduction to Special Education,Emotional & Behaviorally Disturbed Students (EBD),https://www.youtube.com/watch?v=wKDjfPMek3k
5,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 2: Legal Foundations and Historical Context,The Special Education Process: Getting In & Out,https://www.youtube.com/watch?v=2SxTzl8TuEk
6,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 2: Legal Foundations and Historical Context,Wraparound Services & Plans,https://www.youtube.com/watch?v=5dG64E4G_Y0
7,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 2: Legal Foundations and Historical Context,Students with Disabilities: Special Education Categories,https://www.youtube.com/watch?v=cFtg2xub10E
8,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 2: Legal Foundations and Historical Context,Special Education Law,https://www.youtube.com/watch?v=dj2dBLi7zvQ
9,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 3: Students with Disabilities: Identification & Categories,Co-Teaching & Teacher Collaboration,https://www.youtube.com/watch?v=kkgmOATcC1c
10,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 3: Students with Disabilities: Identification & Categories,21st Century learning & Life Skills: Framework,https://www.youtube.com/watch?v=ixRBjEW_sFs
11,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 3: Students with Disabilities: Identification & Categories,Response to Intervention: R.T.I.,https://www.youtube.com/watch?v=S-y2v1a5XRU
12,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 3: Students with Disabilities: Identification & Categories,Specific Learning Disability: Categories of Students with Disabilities,https://www.youtube.com/watch?v=KcuXaZGHIDg
13,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 4: The Special Education Process & Collaboration,Collaboration of Special Education and General Education Teachers,https://www.youtube.com/watch?v=qMbWP9ozt2A
14,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 4: The Special Education Process & Collaboration,Co Teaching Models: Strategies and Planning,https://www.youtube.com/watch?v=BDTrcG4NuZ8
15,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 4: The Special Education Process & Collaboration,Parents of Special Education Students: Building Positive Relationships,https://www.youtube.com/watch?v=SF-Ns6Gkhho
16,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 4: The Special Education Process & Collaboration,Working with Paraprofessionals: Classroom Collaboration,https://www.youtube.com/watch?v=3fIPDir_fVA
17,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 5: Inclusive Education: Practices and Strategies,Modifications vs Accommodations: Difference and Examples,https://www.youtube.com/watch?v=X6rT2_fn4u0
18,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 5: Inclusive Education: Practices and Strategies,No Child Left Behind: Explained & Summarized,https://www.youtube.com/watch?v=0--2nhsDorg
19,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 5: Inclusive Education: Practices and Strategies,Individuals with Disabilities Education Act: Explained,https://www.youtube.com/watch?v=66g6TbJbs2g
20,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 5: Inclusive Education: Practices and Strategies,What is the Least Restrictive Environment (LRE)?,https://www.youtube.com/watch?v=nUtR75sMBOc
21,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,"Assistive Technology: Examples, Definition, and Evaluation",https://www.youtube.com/watch?v=eKWX8twpBEw
22,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Section 504: Explained & Summarized,https://www.youtube.com/watch?v=pxx6rQqIjpY
23,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Americans with Disabilities Act in Special Education,https://www.youtube.com/watch?v=5XX3F3idDA0
24,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,"What is Special Education? What is an ""I.E.P.""?",https://www.youtube.com/watch?v=GFcUZ5IZiLU
25,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,"Who is on the I.E.P. Team: Members, Roles, and Responsibilities",https://www.youtube.com/watch?v=nPLUdT_ilMY
26,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,IEP Individualized Education Plan: Summarized & Explained,https://www.youtube.com/watch?v=28hqxbdS7EQ
27,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,"""Related Services"" in Special Education: Examples and Definition",https://www.youtube.com/watch?v=XPzfw2GGOk8
28,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,The Inclusion Classroom: An Inclusive Education Movement,https://www.youtube.com/watch?v=7euYspGvBsY
29,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Speech Language Impairment: Students with Disabilities,https://www.youtube.com/watch?v=MNYAb7VimC8
30,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Education for All Handicapped Children Act PL 94  142,https://www.youtube.com/watch?v=G4Xzvafi-Pg
31,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Individualized Family Service Plan IFSP,https://www.youtube.com/watch?v=nwOJQ9Ozm_s
32,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Math Teaching Modifications and Accommodations,https://www.youtube.com/watch?v=shT0nQOS5Fs
33,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Every Student Succeeds Act: ESSA,https://www.youtube.com/watch?v=tTo-sfxIEFk
34,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,Syd Dale - Ready for Action | Once Upon a Time in Hollywood OST,https://www.youtube.com/watch?v=6hS01XjnY5s
35,Education,Special Education: Background Knowledge,,12th,English/Hindi,Module 6:  Individualized Learning & Support,The Cardigans - Lovefool (Official Music Video),https://www.youtube.com/watch?v=NI6aOFI7hms
