S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Education,Unit-5 Curriculum Studies (UGC NET Education),21hrs 3min,12th,English/Hindi,Module 1: Curriculum Fundamentals,Curriculum vs Syllabus | Difference between Curriculum & Syllabus | B.Ed. /M.Ed.| Inculcate Learning,https://www.youtube.com/watch?v=eFWc7c3rZk4
2,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 1: Curriculum Fundamentals,"Curriculum: Meaning, Definition & Characteristics | M.Ed./UGC NET Education @InculcateLearning",https://www.youtube.com/watch?v=1p3N9GsCIdY
3,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 1: Curriculum Fundamentals,Principles of Curriculum | Curriculum Studies | M.Ed./UGC NET Education | Inculcate Learning |Ravina,https://www.youtube.com/watch?v=kne51Fldx3E
4,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 1: Curriculum Fundamentals,Types of Curriculum | Curriculum Studies | B.Ed./M.Ed./UGC NET Education | Inculcate Learning |,https://www.youtube.com/watch?v=F9GY8SABqU8
5,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 2: Curriculum Development & Planning,Concepts of Curriculum | Curriculum Studies | M.Ed./UGC NET Education | Inculcate Learning | Ravina,https://www.youtube.com/watch?v=DCdOZpz25Xg
6,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 2: Curriculum Development & Planning,Strategies & Stages of Curriculum Development | M.Ed./UGC NET Education | Inculcate Learning |Ravina,https://www.youtube.com/watch?v=QByw-y5qcIQ
7,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 2: Curriculum Development & Planning,Role of UGC in Curriculum Development | Curriculum Studies | UGC NET Education | Inculcate Learning,https://www.youtube.com/watch?v=M_9WDZJt71s
8,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Mathetics Programmed Instruction | B.Ed./M.Ed./UGC NET Education/SET | Inculcate Learning |Ravina,https://www.youtube.com/watch?v=73lUpUSPwBw
9,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Tyler's Goal Attainment Model | Curriculum Evaluation Models |  B.Ed./M.Ed./UGC NET Education/SET,https://www.youtube.com/watch?v=2YVjUAFI1io
10,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Class-30 | Curriculum Framework/Models of Curriculum/Curriculum vs Syllabus | NTA UGC NET Paper-1,https://www.youtube.com/watch?v=HeYZDEV09aw
11,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Approaches to Curriculum | Curriculum Studies | B.Ed./M.Ed./UGC NET Education @InculcateLearning,https://www.youtube.com/watch?v=lhN0i5wPTzk
12,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Concept of Curriculum Planning | Curriculum Studies |B.Ed./M.Ed./UGC NET Education@InculcateLearning,https://www.youtube.com/watch?v=gEvra0CoBXE
13,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Technical Models of Curriculum Planning |B.Ed./M.Ed./UGC NET Education @InculcateLearning By Ravina,https://www.youtube.com/watch?v=1--v4S-AlsU
14,Education,Unit-5 Curriculum Studies (UGC NET Education),,12th,English/Hindi,Module 3: Curriculum Models & Approaches,Non-Technical Models of Curriculum Planning |B.Ed./M.Ed./UGC NET Education @InculcateLearning Ravina,https://www.youtube.com/watch?v=Udqe1lBjwvM
