S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Education,STEM Projects,9hrs 3min,12th,English/Hindi,Module 1: Fun with Hydraulics,How to make a Car - Powered Car - Very Simple,https://www.youtube.com/watch?v=voT-xADi-RE
2,Education,STEM Projects,,12th,English/Hindi,Module 1: Fun with Hydraulics,How to make a Helicopter - (Electric Helicopter),https://www.youtube.com/watch?v=_CG9MCclbAs
3,Education,STEM Projects,,12th,English/Hindi,Module 1: Fun with Hydraulics,Easy hydraulic machine,https://www.youtube.com/watch?v=9JDFseoAaNU
4,Education,STEM Projects,,12th,English/Hindi,Module 1: Fun with Hydraulics,Hydraulic bridge project demonstration,https://www.youtube.com/watch?v=LY_jSUCb7eE
5,Education,STEM Projects,,12th,English/Hindi,Module 2: Building Vehicles,LIFTING JACK - ENGLISH - Hydraulic Jack! from Ice Cream Sticks,https://www.youtube.com/watch?v=Eh0kyhEa8g8
6,Education,STEM Projects,,12th,English/Hindi,Module 2: Building Vehicles,HYDRAULIC ARM PROJECT,https://www.youtube.com/watch?v=EEOUdwJdAfw
7,Education,STEM Projects,,12th,English/Hindi,Module 3: Exploring Physics and Engineering,Boy Makes DIY Excavator with Syringe Hydraulics,https://www.youtube.com/watch?v=Kfhki3RkJv0
8,Education,STEM Projects,,12th,English/Hindi,Module 3: Exploring Physics and Engineering,braço mecânico hidráulico (escavadeira) brinquedo feito com seringas e tubos de PVC,https://www.youtube.com/watch?v=UdZch_ytMQc
9,Education,STEM Projects,,12th,English/Hindi,Module 4: Sound and Simple Mechanics,Braço hidráulico com cano de PVC - UNIP SÃO JOSÉ DOS CAMPOS,https://www.youtube.com/watch?v=L3ef9zqUQnw
10,Education,STEM Projects,,12th,English/Hindi,Module 4: Sound and Simple Mechanics,The Official Ultra-Ever Dry Video - Superhydrophobic coating - Repels almost any liquid!,https://www.youtube.com/watch?v=IPM8OR6W6WE
11,Education,STEM Projects,,12th,English/Hindi,Module 4: Sound and Simple Mechanics,The SECOND Official Ultra-Ever Dry Video - Superhydrophobic coating - Repels almost any liquid!,https://www.youtube.com/watch?v=BvTkefJHfC0
12,Education,STEM Projects,,12th,English/Hindi,Module 4: Sound and Simple Mechanics,How to Make a Speaker using CD at Home,https://www.youtube.com/watch?v=-erq5VOw4-s
13,Education,STEM Projects,,12th,English/Hindi,Module 4: Sound and Simple Mechanics,How to Make a Toy Gun using Sketch Pen,https://www.youtube.com/watch?v=oTo4NFNGTkk
14,Education,STEM Projects,,12th,English/Hindi,Module 4: Sound and Simple Mechanics,How to Make Free Energy Water Pump - Ram Pump,https://www.youtube.com/watch?v=0S2u_tdZkHs
